MANDT,AGR_NAME,COUNTER,PROFILE,VARIANT,GENERATED,PSTATE
210,ZAU:HR_LEAVE_PROCESS_AGN,1,T-AD810673,,X,A
210,ZAU:HR_LEAVE_PROCESS_DAR,1,T-AD810992,,X,A
210,ZAU:HR_LEAVE_PROCESS_GSM,1,T-AD810993,,X,A
210,ZAU:HR_LEAVE_PROCESS_JVG,1,T-AD811319,,X,A
210,ZAU:HR_LEAVE_PROCESS_SIV,1,T-AD810674,,X,A
210,ZAU:HR_LEAVE_PROCESS_TEMPLATE,1,T-AD810669,,X,A
210,ZAU:HR_MGMT_REPORTS_AGN,1,T-AD810215,,X,A
210,ZAU:HR_MGMT_REPORTS_GFA,1,T-AD810213,,X,A
210,ZAU:HR_MGMT_REPORTS_JVG,1,T-AD811321,,X,A
210,ZAU:HR_MGMT_REPORTS_SIV,1,T-AD810214,,X,A
210,ZAU:HR_MGMT_REPORTS_TEMPLATE,1,T-AD810212,,X,A
210,ZAU:HR_MTN_INT_MD_SER_IT28_SIV,1,T-AD810849,,X,A
210,ZAU:HR_MTN_IT94_RES_STATUS_ALL,1,T-AD810984,,X,A
210,ZAU:HR_MTN_MD_NO_PAY_AGN,1,T-AD810783,,X,A
210,ZAU:HR_MTN_MD_NO_PAY_GFA,1,T-AD810784,,X,A
210,ZAU:HR_MTN_MD_NO_PAY_JVG,1,T-AD811320,,X,A
210,ZAU:HR_MTN_MD_NO_PAY_SIV,1,T-AD810785,,X,A
210,ZAU:HR_MTN_MD_NO_PAY_TEMPLATE,1,T-AD810782,,X,A
210,ZAU:HR_MTN_WORKINGDAYS_JVG,1,T-AD811528,,X,A
210,ZAU:HR_OM_MTN_ORG_POS_PER_FSE,1,T-AD811233,,X,A
210,ZAU:HR_ORG_PLUS_RFC_ALL,1,T-AD810747,,X,A
210,ZAU:HR_ORG_STRUCT_ADMIN_AGN,1,T-AD810206,,X,A
210,ZAU:HR_ORG_STRUCT_ADMIN_ALL,1,T-AD810948,,X,A
210,ZAU:HR_ORG_STRUCT_ADMIN_DAR,1,T-AD810949,,X,A
210,ZAU:HR_ORG_STRUCT_ADMIN_GFA,1,T-AD810204,,X,A
210,ZAU:HR_ORG_STRUCT_ADMIN_GSM,1,T-AD810951,,X,A
210,ZAU:HR_ORG_STRUCT_ADMIN_JVG,1,T-AD811322,,X,A
210,ZAU:HR_ORG_STRUCT_ADMIN_SIV,1,T-AD810205,,X,A
210,ZAU:HR_ORG_STRUCT_ADMIN_TEMPL,1,T-AD810203,,X,A
210,ZAU:HR_PAYROLL_ADMIN_ALL,1,T-AD810838,,X,A
210,ZAU:HR_PAYROLL_REPORTING_ALL,1,T-AD810833,,X,A
210,ZAU:HR_PAYROLL_SUPERVISOR_ALL,1,T-AD810829,,X,A
210,ZAU:HR_PERS_ADMIN_FSE,1,T-AD811234,,X,A
210,ZAU:HR_REPT_MSTR_DATA_DISP_AGN,1,T-AD810814,,X,A
210,ZAU:HR_REPT_MSTR_DATA_DISP_ALL,1,T-AD810945,,X,A
210,ZAU:HR_REPT_MSTR_DATA_DISP_DAR,1,T-AD810946,,X,A
210,ZAU:HR_REPT_MSTR_DATA_DISP_GFA,1,T-AD810816,,X,A
210,ZAU:HR_REPT_MSTR_DATA_DISP_GSM,1,T-AD810947,,X,A
210,ZAU:HR_REPT_MSTR_DATA_DISP_JVG,1,T-AD811323,,X,A
210,ZAU:HR_REPT_MSTR_DATA_DISP_SIV,1,T-AD810815,,X,A
210,ZAU:HR_REPT_MSTR_DATA_DISP_TMP,1,T-AD810813,,X,A
210,ZAU:HR_SITE_AGN,1,T-AD810677,,X,A
210,ZAU:HR_SITE_JVG,1,T-AD811318,,X,A
210,ZAU:HR_SITE_SIV,1,T-AD810678,,X,A
210,ZAU:HR_SITE_TEMPLATE,1,T-AD810676,,X,A
210,ZAU:HR_SPINIFEX_ADMIN,1,T-AD810822,,X,A
210,ZAU:HR_SPINIFEX_SUPERUSER_EHD,1,T-AD810861,,X,A
210,ZAU:HR_SPINIFEX_SUPERUSER_EPS,1,T-AD810824,,X,A
210,ZAU:HR_SPINIFEX_SUPERUSER_ER,1,T-AD810823,,X,A
210,ZAU:HR_TOIL_ADMIN_AGN,1,T-AD810586,,X,A
210,ZAU:HR_TOIL_ADMIN_GFA,1,T-AD810588,,X,A
210,ZAU:HR_TOIL_ADMIN_JVG,1,T-AD811324,,X,A
210,ZAU:HR_TOIL_ADMIN_SIV,1,T-AD810201,,X,A
210,ZAU:HR_TOIL_ADMIN_TEMPLATE,1,T-AD810199,,X,A
210,ZAU:IT_LICENSE_ADMIN,1,T-AD810409,,X,A
210,ZAU:MM_AUTO_PURCHASING_ALL,1,T-AD811192,,X,A
210,ZAU:MM_CONTRACTS_ALL,1,T-AD811432,,X,A
210,ZAU:MM_COUNT_REPORTS_AGN,1,T-AD810197,,X,A
210,ZAU:MM_COUNT_REPORTS_ALL,1,T-AD811083,,X,A
210,ZAU:MM_COUNT_REPORTS_DAR,1,T-AD811081,,X,A
210,ZAU:MM_COUNT_REPORTS_GGM,1,T-AD811356,,X,A
210,ZAU:MM_COUNT_REPORTS_GSM,1,T-AD811082,,X,A
210,ZAU:MM_COUNT_REPORTS_JVG,1,T-AD811357,,X,A
210,ZAU:MM_COUNT_REPORTS_SIV,1,T-AD810196,,X,A
210,ZAU:MM_COUNT_REPORTS_TEMPLATE,1,T-AD810194,,X,A
210,ZAU:MM_DISP_MIGO_GDS_RCPT_AGN,1,T-AD810907,,X,A
210,ZAU:MM_DISP_MIGO_GDS_RCPT_ALL,1,T-AD811084,,X,A
210,ZAU:MM_DISP_MIGO_GDS_RCPT_DAR,1,T-AD811072,,X,A
210,ZAU:MM_DISP_MIGO_GDS_RCPT_GGM,1,T-AD811354,,X,A
210,ZAU:MM_DISP_MIGO_GDS_RCPT_GSM,1,T-AD811073,,X,A
210,ZAU:MM_DISP_MIGO_GDS_RCPT_JVG,1,T-AD811355,,X,A
210,ZAU:MM_DISP_MIGO_GDS_RCPT_SIV,1,T-AD810908,,X,A
210,ZAU:MM_DISP_MIGO_GDS_RCPT_TMP,1,T-AD810906,,X,A
210,ZAU:MM_GOODS_RECEIPT,1,T-AD810400,,X,A
210,ZAU:MM_GOODS_RECEIPT_JVG,1,T-AD811315,,X,A
210,ZAU:MM_INVENTORY_CONTROLR_ALL,1,T-AD810995,,X,A
210,ZAU:MM_MATERIAL_MD_CREATOR_ALL,1,T-AD810996,,X,A
210,ZAU:MM_MIGO_DISP_AGN,1,T-AD811204,,X,A
210,ZAU:MM_MIGO_DISP_ALL,1,T-AD811206,,X,A
210,ZAU:MM_MIGO_DISP_DAR,1,T-AD811207,,X,A
210,ZAU:MM_MIGO_DISP_GFA,1,T-AD811205,,X,A
210,ZAU:MM_MIGO_DISP_GGM,1,T-AD811358,,X,A
210,ZAU:MM_MIGO_DISP_GSM,1,T-AD811208,,X,A
210,ZAU:MM_MIGO_DISP_JVG,1,T-AD811359,,X,A
210,ZAU:MM_MIGO_DISP_SIV,1,T-AD811210,,X,A
210,ZAU:MM_MIGO_DISP_TMP,1,T-AD811203,,X,A
210,ZAU:MM_MRP_PLAN_ALL,1,T-AD811187,,X,A
210,ZAU:MM_MTN_VENDORS_ALL,1,T-AD811085,,X,A
210,ZAU:MM_PLANT_STOCK_TRANS_ALL,1,T-AD811188,,X,A
210,ZAU:MM_PO_CHG_REPORT,1,T-AD560084,,X,A
210,ZAU:MM_PROCUMENT_AGN,1,T-AD810137,,X,A
210,ZAU:MM_PROCUMENT_ALL,1,T-AD810923,,X,A
210,ZAU:MM_PROCUMENT_SIV,1,T-AD810136,,X,A
210,ZAU:MM_PROC_INVOICE_AGN,1,T-AD810165,,X,A
210,ZAU:MM_PROC_INVOICE_ALL,1,T-AD811091,,X,A
210,ZAU:MM_PROC_INVOICE_DAR,1,T-AD811089,,X,A
210,ZAU:MM_PROC_INVOICE_GGM,1,T-AD811381,,X,A
210,ZAU:MM_PROC_INVOICE_GSM,1,T-AD811090,,X,A
210,ZAU:MM_PROC_INVOICE_JVG,1,T-AD811382,,X,A
210,ZAU:MM_PROC_INVOICE_SIV,1,T-AD810164,,X,A
210,ZAU:MM_PROC_INVOICE_TEMPLATE,1,T-AD810162,,X,A
210,ZAU:MM_PROC_INV_REPORTS_AGN,1,T-AD810193,,X,A
210,ZAU:MM_PROC_INV_REPORTS_ALL,1,T-AD811088,,X,A
210,ZAU:MM_PROC_INV_REPORTS_DAR,1,T-AD811086,,X,A
210,ZAU:MM_PROC_INV_REPORTS_GGM,1,T-AD811378,,X,A
210,ZAU:MM_PROC_INV_REPORTS_GSM,1,T-AD811087,,X,A
210,ZAU:MM_PROC_INV_REPORTS_JVG,1,T-AD811380,,X,A
210,ZAU:MM_PROC_INV_REPORTS_SIV,1,T-AD810192,,X,A
210,ZAU:MM_PROC_INV_REPORTS_TEMPL,1,T-AD810190,,X,A
210,ZAU:MM_PROC_MASTERDATA_AGN,1,T-AD810181,,X,A
210,ZAU:MM_PROC_MASTERDATA_ALL,1,T-AD811094,,X,A
210,ZAU:MM_PROC_MASTERDATA_DAR,1,T-AD811092,,X,A
210,ZAU:MM_PROC_MASTERDATA_GGM,1,T-AD811383,,X,A
210,ZAU:MM_PROC_MASTERDATA_GSM,1,T-AD811093,,X,A
210,ZAU:MM_PROC_MASTERDATA_JVG,1,T-AD811384,,X,A
210,ZAU:MM_PROC_MASTERDATA_SIV,1,T-AD810180,,X,A
210,ZAU:MM_PROC_MASTERDATA_TEMPLAT,1,T-AD810178,,X,A
210,ZAU:MM_PROC_MASTERUSER_AGN,1,T-AD810177,,X,A
210,ZAU:MM_PROC_MASTERUSER_ALL,1,T-AD810997,,X,A
210,ZAU:MM_PROC_MASTERUSER_GGM,1,T-AD811364,,X,A
210,ZAU:MM_PROC_MASTERUSER_JVG,1,T-AD811365,,X,A
210,ZAU:MM_PROC_MASTERUSER_SIV,1,T-AD810176,,X,A
210,ZAU:MM_PROC_MASTERUSER_TEMPLAT,1,T-AD810174,,X,A
210,ZAU:MM_PROC_SUPERUSER_AGN,1,T-AD810149,,X,A
210,ZAU:MM_PROC_SUPERUSER_ALL,1,T-AD811194,,X,A
210,ZAU:MM_PROC_SUPERUSER_GGM,1,T-AD811385,,X,A
210,ZAU:MM_PROC_SUPERUSER_JVG,1,T-AD811386,,X,A
210,ZAU:MM_PROC_SUPERUSER_SIV,1,T-AD810148,,X,A
210,ZAU:MM_PROC_SUPERUSER_TEMPLATE,1,T-AD810146,,X,A
210,ZAU:MM_PROC_USER_AGN,1,T-AD810387,,X,A
210,ZAU:MM_PROC_USER_ALL,1,T-AD810998,,X,A
210,ZAU:MM_PROC_USER_GGM,1,T-AD811376,,X,A
210,ZAU:MM_PROC_USER_SIV,1,T-AD810388,,X,A
210,ZAU:MM_PROC_USER_TEMPLATE,1,T-AD810386,,X,A
210,ZAU:MM_RELEASE_PO_RCL1_AGN,1,T-AD810355,,X,A
210,ZAU:MM_RELEASE_PO_RCL1_ALL,1,T-AD811104,,X,A
210,ZAU:MM_RELEASE_PO_RCL1_DAR,1,T-AD811074,,X,A
210,ZAU:MM_RELEASE_PO_RCL1_GFA,1,T-AD810793,,X,A
210,ZAU:MM_RELEASE_PO_RCL1_GGM,1,T-AD811294,,X,A
210,ZAU:MM_RELEASE_PO_RCL1_GSM,1,T-AD811071,,X,A
210,ZAU:MM_RELEASE_PO_RCL1_JVG,1,T-AD811295,,X,A
210,ZAU:MM_RELEASE_PO_RCL1_SIV,1,T-AD810354,,X,A
210,ZAU:MM_RELEASE_PO_RCL2_AGN,1,T-AD810360,,X,A
210,ZAU:MM_RELEASE_PO_RCL2_ALL,1,T-AD811105,,X,A
210,ZAU:MM_RELEASE_PO_RCL2_DAR,1,T-AD811075,,X,A
210,ZAU:MM_RELEASE_PO_RCL2_GFA,1,T-AD810794,,X,A
210,ZAU:MM_RELEASE_PO_RCL2_GGM,1,T-AD811296,,X,A
210,ZAU:MM_RELEASE_PO_RCL2_GSM,1,T-AD811076,,X,A
210,ZAU:MM_RELEASE_PO_RCL2_JVG,1,T-AD811297,,X,A
210,ZAU:MM_RELEASE_PO_RCL2_SIV,1,T-AD810359,,X,A
210,ZAU:MM_RELEASE_PO_RCL3_AGN,1,T-AD810364,,X,A
210,ZAU:MM_RELEASE_PO_RCL3_ALL,1,T-AD811106,,X,A
210,ZAU:MM_RELEASE_PO_RCL3_DAR,1,T-AD811077,,X,A
210,ZAU:MM_RELEASE_PO_RCL3_GFA,1,T-AD810795,,X,A
210,ZAU:MM_RELEASE_PO_RCL3_GGM,1,T-AD811298,,X,A
210,ZAU:MM_RELEASE_PO_RCL3_GSM,1,T-AD811078,,X,A
210,ZAU:MM_RELEASE_PO_RCL3_JVG,1,T-AD811299,,X,A
210,ZAU:MM_RELEASE_PO_RCL3_SIV,1,T-AD810363,,X,A
210,ZAU:MM_RELEASE_PO_RCL4_AGN,1,T-AD810368,,X,A
210,ZAU:MM_RELEASE_PO_RCL4_ALL,1,T-AD811107,,X,A
210,ZAU:MM_RELEASE_PO_RCL4_DAR,1,T-AD811079,,X,A
210,ZAU:MM_RELEASE_PO_RCL4_GFA,1,T-AD810796,,X,A
210,ZAU:MM_RELEASE_PO_RCL4_GGM,1,T-AD811300,,X,A
210,ZAU:MM_RELEASE_PO_RCL4_GSM,1,T-AD811080,,X,A
210,ZAU:MM_RELEASE_PO_RCL4_JVG,1,T-AD811301,,X,A
210,ZAU:MM_RELEASE_PO_RCL4_SIV,1,T-AD810367,,X,A
210,ZAU:MM_RELEASE_PURCH_REQS_AGN,1,T-AD810915,,X,A
210,ZAU:MM_RELEASE_PURCH_REQS_ALL,1,T-AD810985,,X,A
210,ZAU:MM_RELEASE_PURCH_REQS_DAR,1,T-AD810986,,X,A
210,ZAU:MM_RELEASE_PURCH_REQS_GFA,1,T-AD810916,,X,A
210,ZAU:MM_RELEASE_PURCH_REQS_GGM,1,T-AD811366,,X,A
210,ZAU:MM_RELEASE_PURCH_REQS_GSM,1,T-AD810987,,X,A
210,ZAU:MM_RELEASE_PURCH_REQS_JVG,1,T-AD811367,,X,A
210,ZAU:MM_RELEASE_PURCH_REQS_SIV,1,T-AD810917,,X,A
210,ZAU:MM_RELEASE_PURCH_REQS_TEMP,1,T-AD810909,,X,A
210,ZAU:MM_REQUESTOR_AGN,1,T-AD810133,,X,A
210,ZAU:MM_REQUESTOR_ALL,1,T-AD810999,,X,A
210,ZAU:MM_REQUESTOR_DAR,1,T-AD811069,,X,A
210,ZAU:MM_REQUESTOR_GFA,1,T-AD811004,,X,A
210,ZAU:MM_REQUESTOR_GGM,1,T-AD811292,,X,A
210,ZAU:MM_REQUESTOR_GSM,1,T-AD811070,,X,A
210,ZAU:MM_REQUESTOR_JVG,1,T-AD811293,,X,A
210,ZAU:MM_REQUESTOR_SIV,1,T-AD810132,,X,A
210,ZAU:MM_REQUESTOR_TEMPLATE,1,T-AD810130,,X,A
210,ZAU:MM_STOCKMGT_AGN,1,T-AD810157,,X,A
210,ZAU:MM_STOCKMGT_ALL,1,T-AD811003,,X,A
210,ZAU:MM_STOCKMGT_DAR,1,T-AD811096,,X,A
210,ZAU:MM_STOCKMGT_GGM,1,T-AD811370,,X,A
210,ZAU:MM_STOCKMGT_GSM,1,T-AD811097,,X,A
210,ZAU:MM_STOCKMGT_JVG,1,T-AD811371,,X,A
210,ZAU:MM_STOCKMGT_PLAN_AGN,1,T-AD810153,,X,A
210,ZAU:MM_STOCKMGT_PLAN_ALL,1,T-AD811002,,X,A
210,ZAU:MM_STOCKMGT_PLAN_DAR,1,T-AD811102,,X,A
210,ZAU:MM_STOCKMGT_PLAN_GGM,1,T-AD811368,,X,A
210,ZAU:MM_STOCKMGT_PLAN_GSM,1,T-AD811103,,X,A
210,ZAU:MM_STOCKMGT_PLAN_JVG,1,T-AD811369,,X,A
210,ZAU:MM_STOCKMGT_PLAN_SIV,1,T-AD810152,,X,A
210,ZAU:MM_STOCKMGT_PLAN_TEMPLATE,1,T-AD810150,,X,A
210,ZAU:MM_STOCKMGT_SIV,1,T-AD810156,,X,A
210,ZAU:MM_STOCKMGT_TEMPLATE,1,T-AD810154,,X,A
210,ZAU:MM_STOCK_MASTERUSER_AGN,1,T-AD810185,,X,A
210,ZAU:MM_STOCK_MASTERUSER_ALL,1,T-AD811000,,X,A
210,ZAU:MM_STOCK_MASTERUSER_DAR,1,T-AD811098,,X,A
210,ZAU:MM_STOCK_MASTERUSER_GGM,1,T-AD811372,,X,A
210,ZAU:MM_STOCK_MASTERUSER_GSM,1,T-AD811099,,X,A
210,ZAU:MM_STOCK_MASTERUSER_JVG,1,T-AD811373,,X,A
210,ZAU:MM_STOCK_MASTERUSER_SIV,1,T-AD810184,,X,A
210,ZAU:MM_STOCK_MASTERUSER_TEMPL,1,T-AD810182,,X,A
210,ZAU:MM_STOCK_SUPERUSR_AGN,1,T-AD810161,,X,A
210,ZAU:MM_STOCK_SUPERUSR_ALL,1,T-AD811001,,X,A
210,ZAU:MM_STOCK_SUPERUSR_DAR,1,T-AD811100,,X,A
210,ZAU:MM_STOCK_SUPERUSR_GGM,1,T-AD811374,,X,A
210,ZAU:MM_STOCK_SUPERUSR_GSM,1,T-AD811101,,X,A
210,ZAU:MM_STOCK_SUPERUSR_JVG,1,T-AD811375,,X,A
210,ZAU:MM_STOCK_SUPERUSR_SIV,1,T-AD810160,,X,A
210,ZAU:MM_STOCK_SUPERUSR_TEMPLATE,1,T-AD810158,,X,A
210,ZAU:MM_TRANSFER_STOCK_ALL,1,T-AD811225,,X,A
210,ZAU:PM_CAP_PLANNING,1,T-AD811268,,X,A
210,ZAU:PM_DMS_DOC_PROC_AGN,1,T-AD810384,,X,A
210,ZAU:PM_DMS_DOC_PROC_DAR,1,T-AD811010,,X,A
210,ZAU:PM_DMS_DOC_PROC_GSM,1,T-AD811011,,X,A
210,ZAU:PM_DMS_DOC_PROC_JVG,1,T-AD811398,,X,A
210,ZAU:PM_DMS_DOC_PROC_SIV,1,T-AD810383,,X,A
210,ZAU:PM_DMS_DOC_PROC_TEMPLATE,1,T-AD810382,,X,A
210,ZAU:PM_EQM_BILL_OF_MAT_PRO_AGN,1,T-AD810224,,X,A
210,ZAU:PM_EQM_BILL_OF_MAT_PRO_DAR,1,T-AD811013,,X,A
210,ZAU:PM_EQM_BILL_OF_MAT_PRO_GSM,1,T-AD811014,,X,A
210,ZAU:PM_EQM_BILL_OF_MAT_PRO_JVG,1,T-AD811406,,X,A
210,ZAU:PM_EQM_BILL_OF_MAT_PRO_SIV,1,T-AD810223,,X,A
210,ZAU:PM_EQM_BILL_OF_MAT_PRO_TEM,1,T-AD810221,,X,A
210,ZAU:PM_EQM_EQUIP_PROCESS_AGN,1,T-AD810232,,X,A
210,ZAU:PM_EQM_EQUIP_PROCESS_DAR,1,T-AD811015,,X,A
210,ZAU:PM_EQM_EQUIP_PROCESS_GSM,1,T-AD811016,,X,A
210,ZAU:PM_EQM_EQUIP_PROCESS_JVG,1,T-AD811408,,X,A
210,ZAU:PM_EQM_EQUIP_PROCESS_SIV,1,T-AD810231,,X,A
210,ZAU:PM_EQM_EQUIP_PROCESS_TEMP,1,T-AD810229,,X,A
210,ZAU:PM_EQM_FUNC_LOC_PROC_AGN,1,T-AD810240,,X,A
210,ZAU:PM_EQM_FUNC_LOC_PROC_DAR,1,T-AD811017,,X,A
210,ZAU:PM_EQM_FUNC_LOC_PROC_GSM,1,T-AD811018,,X,A
210,ZAU:PM_EQM_FUNC_LOC_PROC_JVG,1,T-AD811410,,X,A
210,ZAU:PM_EQM_FUNC_LOC_PROC_SIV,1,T-AD810239,,X,A
210,ZAU:PM_EQM_FUNC_LOC_PROC_TEMPL,1,T-AD810237,,X,A
210,ZAU:PM_EQM_MEAS_POINT_PROC_AGN,1,T-AD810256,,X,A
210,ZAU:PM_EQM_MEAS_POINT_PROC_DAR,1,T-AD811023,,X,A
210,ZAU:PM_EQM_MEAS_POINT_PROC_GSM,1,T-AD811024,,X,A
210,ZAU:PM_EQM_MEAS_POINT_PROC_JVG,1,T-AD811512,,X,A
210,ZAU:PM_EQM_MEAS_POINT_PROC_SIV,1,T-AD810255,,X,A
210,ZAU:PM_EQM_MEAS_POINT_PROC_TEM,1,T-AD810253,,X,A
210,ZAU:PM_EQM_ME_READ_LIS_PRO_AGN,1,T-AD810248,,X,A
210,ZAU:PM_EQM_ME_READ_LIS_PRO_DAR,1,T-AD811021,,X,A
210,ZAU:PM_EQM_ME_READ_LIS_PRO_GSM,1,T-AD811022,,X,A
210,ZAU:PM_EQM_ME_READ_LIS_PRO_JVG,1,T-AD811513,,X,A
210,ZAU:PM_EQM_ME_READ_LIS_PRO_SIV,1,T-AD810247,,X,A
210,ZAU:PM_EQM_ME_READ_LIS_PRO_TEM,1,T-AD810245,,X,A
210,ZAU:PM_EQM_WORK_CENT_EVAL_AGN,1,T-AD810260,,X,A
210,ZAU:PM_EQM_WORK_CENT_EVAL_DAR,1,T-AD811065,,X,A
210,ZAU:PM_EQM_WORK_CENT_EVAL_GSM,1,T-AD811066,,X,A
210,ZAU:PM_EQM_WORK_CENT_EVAL_JVG,1,T-AD811400,,X,A
210,ZAU:PM_EQM_WORK_CENT_EVAL_SIV,1,T-AD810259,,X,A
210,ZAU:PM_EQM_WORK_CENT_EVAL_TEMP,1,T-AD810257,,X,A
210,ZAU:PM_EQM_WORK_CNTRS_PROC_AGN,1,T-AD810268,,X,A
210,ZAU:PM_EQM_WORK_CNTRS_PROC_DAR,1,T-AD811029,,X,A
210,ZAU:PM_EQM_WORK_CNTRS_PROC_GSM,1,T-AD811030,,X,A
210,ZAU:PM_EQM_WORK_CNTRS_PROC_JVG,1,T-AD811422,,X,A
210,ZAU:PM_EQM_WORK_CNTRS_PROC_SIV,1,T-AD810267,,X,A
210,ZAU:PM_EQM_WORK_CNTRS_PROC_TEM,1,T-AD810265,,X,A
210,ZAU:PM_IS_INFO-SYS_CONFIG_AGN,1,T-AD810272,,X,A
210,ZAU:PM_IS_INFO-SYS_CONFIG_DAR,1,T-AD811031,,X,A
210,ZAU:PM_IS_INFO-SYS_CONFIG_GSM,1,T-AD811032,,X,A
210,ZAU:PM_IS_INFO-SYS_CONFIG_JVG,1,T-AD811515,,X,A
210,ZAU:PM_IS_INFO-SYS_CONFIG_SIV,1,T-AD810271,,X,A
210,ZAU:PM_IS_INFO-SYS_CONFIG_TEMP,1,T-AD810269,,X,A
210,ZAU:PM_IS_TASKS_ANAL_PERF_AGN,1,T-AD810276,,X,A
210,ZAU:PM_IS_TASKS_ANAL_PERF_DAR,1,T-AD811033,,X,A
210,ZAU:PM_IS_TASKS_ANAL_PERF_GSM,1,T-AD811034,,X,A
210,ZAU:PM_IS_TASKS_ANAL_PERF_JVG,1,T-AD811430,,X,A
210,ZAU:PM_IS_TASKS_ANAL_PERF_SIV,1,T-AD810275,,X,A
210,ZAU:PM_IS_TASKS_ANAL_PERF_TEMP,1,T-AD810273,,X,A
210,ZAU:PM_KPI_PROCESS_AGN,1,T-AD810398,,X,A
210,ZAU:PM_KPI_PROCESS_DAR,1,T-AD811035,,X,A
210,ZAU:PM_KPI_PROCESS_GSM,1,T-AD811036,,X,A
210,ZAU:PM_KPI_PROCESS_JVG,1,T-AD811402,,X,A
210,ZAU:PM_KPI_PROCESS_SIV,1,T-AD810396,,X,A
210,ZAU:PM_KPI_PROCESS_TEMPLATE,1,T-AD810391,,X,A
210,ZAU:PM_PRM_MAIN_PLANS_SCH_AGN,1,T-AD810289,,X,A
210,ZAU:PM_PRM_MAIN_PLANS_SCH_DAR,1,T-AD811039,,X,A
210,ZAU:PM_PRM_MAIN_PLANS_SCH_GSM,1,T-AD811040,,X,A
210,ZAU:PM_PRM_MAIN_PLANS_SCH_JVG,1,T-AD811426,,X,A
210,ZAU:PM_PRM_MAIN_PLANS_SCH_SIV,1,T-AD810288,,X,A
210,ZAU:PM_PRM_MAIN_PLANS_SCH_TEMP,1,T-AD810286,,X,A
210,ZAU:PM_PRM_MAN_PLN_REV_PRO_AGN,1,T-AD810285,,X,A
210,ZAU:PM_PRM_MAN_PLN_REV_PRO_DAR,1,T-AD811041,,X,A
210,ZAU:PM_PRM_MAN_PLN_REV_PRO_GSM,1,T-AD811042,,X,A
210,ZAU:PM_PRM_MAN_PLN_REV_PRO_JVG,1,T-AD811412,,X,A
210,ZAU:PM_PRM_MAN_PLN_REV_PRO_SIV,1,T-AD810284,,X,A
210,ZAU:PM_PRM_MAN_PLN_REV_PRO_TEM,1,T-AD810282,,X,A
210,ZAU:PM_PRM_TASKS_LIST_PROC_AGN,1,T-AD810297,,X,A
210,ZAU:PM_PRM_TASKS_LIST_PROC_DAR,1,T-AD811043,,X,A
210,ZAU:PM_PRM_TASKS_LIST_PROC_GSM,1,T-AD811044,,X,A
210,ZAU:PM_PRM_TASKS_LIST_PROC_JVG,1,T-AD811420,,X,A
210,ZAU:PM_PRM_TASKS_LIST_PROC_SIV,1,T-AD810296,,X,A
210,ZAU:PM_PRM_TASKS_LIST_PROC_TEM,1,T-AD810294,,X,A
210,ZAU:PM_PRM_TASK_LIST_REV,1,T-AD811267,,X,A
210,ZAU:PM_WC_MAN_KPI_AGN,1,T-AD560101,,X,A
210,ZAU:PM_WC_MAN_KPI_DAR,1,T-AD560099,,X,A
210,ZAU:PM_WC_MAN_KPI_GSM,1,T-AD560100,,X,A
210,ZAU:PM_WC_MAN_KPI_JVG,1,T-AD811427,,X,A
210,ZAU:PM_WC_MAN_KPI_SIV,1,T-AD560098,,X,A
210,ZAU:PM_WC_MAN_KPI_TEM,1,T-AD560097,,X,A
210,ZAU:PM_WOC_COM_CON_PRO_CAN_AGN,1,T-AD810306,,X,A
210,ZAU:PM_WOC_COM_CON_PRO_CAN_DAR,1,T-AD811047,,X,A
210,ZAU:PM_WOC_COM_CON_PRO_CAN_GSM,1,T-AD811048,,X,A
210,ZAU:PM_WOC_COM_CON_PRO_CAN_JVG,1,T-AD811404,,X,A
210,ZAU:PM_WOC_COM_CON_PRO_CAN_SIV,1,T-AD810305,,X,A
210,ZAU:PM_WOC_COM_CON_PRO_CAN_TEM,1,T-AD810302,,X,A
210,ZAU:PM_WOC_MASS_CHANGE_AGN,1,T-AD811246,,X,A
210,ZAU:PM_WOC_MASS_CHANGE_ALL,1,T-AD811247,,X,A
210,ZAU:PM_WOC_MASS_CHANGE_DAR,1,T-AD811248,,X,A
210,ZAU:PM_WOC_MASS_CHANGE_GSM,1,T-AD811249,,X,A
210,ZAU:PM_WOC_MASS_CHANGE_JVG,1,T-AD811429,,X,A
210,ZAU:PM_WOC_MASS_CHANGE_SIV,1,T-AD811250,,X,A
210,ZAU:PM_WOC_MASS_CHANGE_TEMP,1,T-AD811244,,X,A
210,ZAU:PM_WOC_MASS_SCHD_PLND,1,T-AD811263,,X,A
210,ZAU:PM_WOC_MEAS_DOC_MAINT_AGN,1,T-AD810314,,X,A
210,ZAU:PM_WOC_MEAS_DOC_MAINT_DAR,1,T-AD811053,,X,A
210,ZAU:PM_WOC_MEAS_DOC_MAINT_GSM,1,T-AD811054,,X,A
210,ZAU:PM_WOC_MEAS_DOC_MAINT_JVG,1,T-AD811414,,X,A
210,ZAU:PM_WOC_MEAS_DOC_MAINT_SIV,1,T-AD810313,,X,A
210,ZAU:PM_WOC_MEAS_DOC_MAINT_TEMP,1,T-AD810311,,X,A
210,ZAU:PM_WOC_NOTIF_APPR,1,T-AD811265,,X,A
210,ZAU:PM_WOC_NOTIF_PROC_AGN,1,T-AD810326,,X,A
210,ZAU:PM_WOC_NOTIF_PROC_DAR,1,T-AD811055,,X,A
210,ZAU:PM_WOC_NOTIF_PROC_GSM,1,T-AD811056,,X,A
